IP,Enterprise Code,MAC,Vendor
212.123.195.246,9.0,004c776d6a2efe,ciscoSystems
213.34.60.111,9.0,00e05fb94751f9,ciscoSystems
217.63.253.0,9.0,00285261fa5000,ciscoSystems
213.34.149.1,9.0,0024d79c3b3080,ciscoSystems
213.187.139.244,9.0,00c464132eed00,ciscoSystems
217.27.238.159,9.0,not_set,ciscoSystems
212.78.218.165,9.0,007c310e884180,ciscoSystems
217.22.19.93,1970372504.0,No Mac indication (0x03),
212.85.61.159,9.0,00a49bcdf3ba80,ciscoSystems
212.123.217.135,9.0,00ecf40c36d6ec,ciscoSystems
212.187.25.255,9.0,0000b670981c00,ciscoSystems
217.100.174.9,9.0,0024d79c3a8780,ciscoSystems
213.125.221.9,13191.0,70fc8c543770,OneAccess
213.34.178.132,9.0,0098a2c0b09480,ciscoSystems
212.121.115.196,9.0,00a0ecf94c0070,ciscoSystems
212.61.188.243,9.0,00d0e042556100,ciscoSystems
212.115.132.194,9.0,d4e8802585f8,ciscoSystems
213.39.9.81,9.0,00f83918f1be80,ciscoSystems
213.34.167.37,13191.0,70fc8c66e7e0,OneAccess
212.123.230.31,9.0,00ecf40c3723b4,ciscoSystems
217.121.232.194,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.53.5.56,9.0,00e069badca501,ciscoSystems
216.172.67.22,9.0,00c828e5cb1681,ciscoSystems
217.121.253.0,9.0,00002790ff9000,ciscoSystems
213.208.239.79,9.0,0000a6cad25796,ciscoSystems
216.172.76.99,9.0,002c1a0593d000,ciscoSystems
213.208.222.64,9.0,00d4eb68746980,ciscoSystems
213.34.167.96,9.0,008c941f434e00,ciscoSystems
212.81.82.71,9.0,00ecf40cc28028,ciscoSystems
213.144.234.32,9.0,00a0ecf94c0070,ciscoSystems
213.184.109.252,8741.0,18c2410d97bc,"SonicWALL, Inc."
213.184.115.6,9.0,00a49bcd4488b7,ciscoSystems
217.104.108.96,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.247.126.176,9.0,00d4e8806c79b0,ciscoSystems
212.61.188.241,9.0,00d0e042556100,ciscoSystems
217.111.188.57,9.0,not_set,ciscoSystems
213.208.231.79,9.0,0070617b9b2b80,ciscoSystems
213.34.136.85,2011.0,fc73fb3384b9,"HUAWEI Technology Co.,Ltd"
212.178.133.47,9.0,00e462c4fdf480,ciscoSystems
213.208.243.65,9.0,00a03d6fff426f,ciscoSystems
213.125.73.153,13191.0,70fc8c543270,OneAccess
213.208.213.160,9.0,002cf89b478e00,ciscoSystems
213.108.105.101,8072.0,No Mac indication (0x03),net-snmp
217.100.179.217,13191.0,70fc8c58a820,OneAccess
213.208.224.234,9.0,003891b7337280,ciscoSystems
213.34.131.247,9.0,00e069baba5300,ciscoSystems
212.127.229.1,9.0,0094d46954ac00,ciscoSystems
216.172.74.231,9.0,not_set,ciscoSystems
216.172.64.97,9.0,not_set,ciscoSystems
212.78.196.185,9.0,00802dbf6f1c00,ciscoSystems
217.105.161.184,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.125.171.218,12356.0,No Mac indication (0x03),"Fortinet, Inc."
213.34.87.93,13191.0,70fc8c589b70,OneAccess
212.204.189.1,9.0,0094d46954ac00,ciscoSystems
213.73.139.54,2863.0,No Mac indication (0x03),Thomson Inc.
212.61.149.167,9.0,00a80c0da10026,ciscoSystems
217.120.83.0,9.0,0028526128e400,ciscoSystems
213.34.132.152,9.0,0084ebef221100,ciscoSystems
212.61.41.241,9.0,00508789c36200,ciscoSystems
212.78.220.129,9.0,005c710d3e6700,ciscoSystems
213.184.124.48,8072.0,No Mac indication (0x03),net-snmp
212.61.222.17,9.0,00689e0b41e000,ciscoSystems
213.174.152.126,9.0,6cb2ae601510,ciscoSystems
213.156.10.66,9.0,006cb2aed0ff00,ciscoSystems
217.21.207.159,9.0,00001319012481,ciscoSystems
217.122.13.0,9.0,006c410e8fd800,ciscoSystems
212.178.75.231,9.0,00002f5ceb9d01,ciscoSystems
217.105.162.184,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.139.255,2011.0,fc73fb23ef0c,"HUAWEI Technology Co.,Ltd"
217.62.131.123,2863.0,No Mac indication (0x03),Thomson Inc.
213.125.97.145,13191.0,70fc8c66dab0,OneAccess
213.34.43.227,9.0,0070ca9b8f6780,ciscoSystems
212.61.72.58,9.0,0088f031bcbfa0,ciscoSystems
212.61.72.90,9.0,0088f031bcbfa0,ciscoSystems
212.123.214.240,9.0,00a49bcd85e630,ciscoSystems
213.125.129.1,13191.0,70fc8c66ebf0,OneAccess
217.104.6.236,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.221.39.33,9.0,0080248f4fb200,ciscoSystems
212.221.37.176,9.0,00f80bcbada389,ciscoSystems
213.5.232.216,9.0,004c710d3d1b1e,ciscoSystems
213.34.61.63,9.0,0070ca9b8f6780,ciscoSystems
213.34.136.163,2011.0,1c3d2fb3a643,"HUAWEI Technology Co.,Ltd"
217.62.164.14,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.206.233.194,9.0,00000000000000,ciscoSystems
213.247.64.64,9.0,00885a925f6e74,ciscoSystems
213.34.167.29,13191.0,70fc8c66cac0,OneAccess
217.102.205.219,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.178.97.232,9.0,0080276c9a5180,ciscoSystems
213.152.185.12,8072.0,No Mac indication (0x03),net-snmp
213.34.151.37,13191.0,70fc8c161b44,OneAccess
213.34.65.65,9.0,005c64f1f2b500,ciscoSystems
217.122.24.180,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.67.230.207,12356.0,No Mac indication (0x03),"Fortinet, Inc."
213.34.59.151,9.0,00e05fb94751f9,ciscoSystems
212.178.98.79,9.0,00a478063a1780,ciscoSystems
213.34.143.217,9.0,007411b2a8b380,ciscoSystems
213.34.130.175,9.0,00683b78331000,ciscoSystems
213.208.228.177,9.0,00ecf40c36bd30,ciscoSystems
213.208.201.41,9.0,00a00f37f1a178,ciscoSystems
217.67.238.84,8072.0,No Mac indication (0x03),net-snmp
213.34.63.81,9.0,00e05fb94751f9,ciscoSystems
212.52.254.1,9.0,not_set,ciscoSystems
213.39.9.33,9.0,00ecf40c8de650,ciscoSystems
217.121.170.1,9.0,00f8a73af0f400,ciscoSystems
212.56.25.232,9.0,00ecf40ca103e4,ciscoSystems
213.34.136.113,9.0,001006edddcf80,ciscoSystems
213.208.216.31,9.0,00683b78edf600,ciscoSystems
217.170.1.28,9.0,000005740fb2bc,ciscoSystems
212.78.197.253,9.0,004ce176012f80,ciscoSystems
213.187.131.248,9.0,005475d074048c,ciscoSystems
213.34.87.112,9.0,00683b7833ab80,ciscoSystems
212.121.100.146,9.0,00f872eac12312,ciscoSystems
212.153.117.26,9.0,00a84fb127fa80,ciscoSystems
213.126.173.129,9.0,000cd996f3f101,ciscoSystems
213.34.136.225,2011.0,1c3d2fb3a69b,"HUAWEI Technology Co.,Ltd"
217.100.202.50,3224.0,No Mac indication (0x03),"NetScreen Technologies, Inc."
213.208.213.127,9.0,00ecf40c36f210,ciscoSystems
213.39.27.8,9.0,00ecf40c803248,ciscoSystems
212.127.161.208,2863.0,No Mac indication (0x03),Thomson Inc.
212.178.87.47,9.0,0040b5c1848a00,ciscoSystems
213.187.154.178,9.0,005475d074048c,ciscoSystems
217.100.93.82,12356.0,No Mac indication (0x03),"Fortinet, Inc."
212.178.156.188,9.0,002c01b55ce881,ciscoSystems
212.78.202.205,9.0,00a03d6e0fc100,ciscoSystems
213.208.243.99,9.0,00ecf40c3719c4,ciscoSystems
212.78.209.129,9.0,0024d79c3c1880,ciscoSystems
213.208.209.159,9.0,0070ea1a4bb9f0,ciscoSystems
217.67.249.5,8072.0,No Mac indication (0x03),net-snmp
212.78.173.80,9.0,00700bf49c001a,ciscoSystems
213.34.36.1,9.0,00001e7a585da8,ciscoSystems
212.78.192.124,9.0,00889cadf7bc80,ciscoSystems
213.62.115.113,9.0,00701f53611790,ciscoSystems
213.34.174.32,9.0,00d824bdb72901,ciscoSystems
217.111.189.129,9.0,00a49bcd85a190,ciscoSystems
213.34.111.255,9.0,00285261fb4800,ciscoSystems
217.27.233.167,8072.0,No Mac indication (0x03),net-snmp
212.92.89.208,12356.0,No Mac indication (0x03),"Fortinet, Inc."
212.78.223.81,9.0,004ce175e9b880,ciscoSystems
213.34.141.243,2011.0,dcef808a1e98,"HUAWEI Technology Co.,Ltd"
217.170.1.193,9.0,000005740fb2bc,ciscoSystems
213.34.159.7,2011.0,20283e74c25a,"HUAWEI Technology Co.,Ltd"
217.112.114.229,9.0,00bcd295933680,ciscoSystems
213.34.149.237,9.0,00889cadf83e80,ciscoSystems
212.127.213.255,9.0,00285261fabc00,ciscoSystems
213.73.232.31,2863.0,No Mac indication (0x03),Thomson Inc.
217.121.11.0,9.0,00002790ffa800,ciscoSystems
213.208.205.22,9.0,00ac4a67ba4e48,ciscoSystems
217.122.191.0,9.0,00002790fe1000,ciscoSystems
217.121.225.134,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.187.103,9.0,005cb12e830200,ciscoSystems
212.123.196.160,9.0,009433d8b7bd00,ciscoSystems
213.34.106.0,9.0,00002790fee000,ciscoSystems
217.121.234.13,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.100.134.217,9.0,003891b7bb1100,ciscoSystems
212.123.230.191,9.0,00d009c8241600,ciscoSystems
212.115.197.154,8072.0,1056ca685e70,net-snmp
212.78.187.41,9.0,0028ac9ec3e9d8,ciscoSystems
213.247.119.47,9.0,00706d15eb0340,ciscoSystems
213.34.73.97,9.0,00b0c53c311e00,ciscoSystems
217.121.116.0,9.0,000029c201b800,ciscoSystems
213.34.91.233,9.0,003891b7baf080,ciscoSystems
213.34.61.233,9.0,00e05fb94751f9,ciscoSystems
217.105.108.101,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.63.214.255,9.0,006c410e716000,ciscoSystems
217.62.24.206,2863.0,No Mac indication (0x03),Thomson Inc.
212.123.212.181,9.0,0000a6cad257aa,ciscoSystems
212.78.216.1,9.0,009077eee54280,ciscoSystems
213.34.166.177,9.0,0034ed1b623480,ciscoSystems
213.34.59.105,9.0,0070ca9b8f6780,ciscoSystems
213.160.196.133,13191.0,70fc8c632a30,OneAccess
212.123.218.209,9.0,005ca62d306880,ciscoSystems
212.57.49.63,9.0,0028ac9e0e9100,ciscoSystems
217.120.170.255,9.0,00002790fe8000,ciscoSystems
217.67.244.109,nan,invalid,
212.127.200.83,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.170.1.191,9.0,000005740fb2bc,ciscoSystems
217.67.237.68,12356.0,No Mac indication (0x03),"Fortinet, Inc."
213.34.60.121,9.0,0070ca9b8f6780,ciscoSystems
216.172.64.203,9.0,0000bc60ba07e0,ciscoSystems
212.78.210.193,9.0,003891b7a35d00,ciscoSystems
212.78.163.66,9.0,00e00eda1dcb20,ciscoSystems
217.100.24.98,nan,invalid,
212.85.61.190,9.0,00ac7a56587580,ciscoSystems
213.171.155.65,9.0,00eeab292f92,ciscoSystems
213.34.61.124,9.0,0070ca9b8f6780,ciscoSystems
213.34.186.88,9.0,003c510e611680,ciscoSystems
213.34.51.32,9.0,0070ca9b8f6780,ciscoSystems
212.123.247.87,9.0,007488bb0bdc80,ciscoSystems
213.125.17.249,13191.0,70fc8c1619da,OneAccess
212.78.167.215,9.0,00700bf484001c,ciscoSystems
217.100.233.25,9.0,003891b7bad780,ciscoSystems
212.178.130.255,9.0,000024f97bc003,ciscoSystems
213.34.55.49,9.0,00e05fb94751f9,ciscoSystems
212.61.154.171,9.0,00b07d47e78026,ciscoSystems
217.105.39.89,8072.0,No Mac indication (0x03),net-snmp
212.61.45.79,9.0,00508789c36200,ciscoSystems
213.34.155.1,9.0,008c1e80160d80,ciscoSystems
213.124.36.92,8072.0,No Mac indication (0x03),net-snmp
212.81.82.247,9.0,00ecf40c804238,ciscoSystems
213.62.122.9,9.0,not_set,ciscoSystems
213.208.239.185,9.0,00d48cb57f09ac,ciscoSystems
213.34.63.119,9.0,00e05fb94751f9,ciscoSystems
212.124.87.4,nan,invalid,
217.19.17.105,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
212.121.127.33,9.0,No Mac indication (0x03),ciscoSystems
212.127.236.1,9.0,00285261fb8400,ciscoSystems
212.61.155.141,9.0,0024e9b352f700,ciscoSystems
212.123.247.81,9.0,007488bb0bdc80,ciscoSystems
217.122.130.86,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.61.45.24,9.0,00508789c36200,ciscoSystems
213.34.136.221,9.0,002cf89bf47b80,ciscoSystems
217.119.237.1,1991.0,609c9f45e233,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
217.22.19.102,1970372504.0,No Mac indication (0x03),
212.178.142.27,13191.0,70fc8c161482,OneAccess
213.154.237.186,8072.0,a47d7800eebb,net-snmp
217.103.1.1,9.0,00002790ff4000,ciscoSystems
217.105.166.224,2863.0,No Mac indication (0x03),Thomson Inc.
213.34.151.18,9.0,00ecf40c8666ec,ciscoSystems
217.119.143.62,8072.0,No Mac indication (0x03),net-snmp
213.227.128.147,8072.0,No Mac indication (0x03),net-snmp
213.247.119.49,9.0,00707db9ea45c0,ciscoSystems
212.187.80.1,9.0,007001b5cd7800,ciscoSystems
212.123.245.105,9.0,00d4e8806c3708,ciscoSystems
212.222.135.31,9.0,00648f3eecb380,ciscoSystems
213.34.106.255,9.0,00002790fee000,ciscoSystems
213.34.79.201,9.0,00084fa9c07980,ciscoSystems
212.123.244.181,9.0,00ecf40c3723b4,ciscoSystems
217.67.250.157,9.0,0070695a46fd80,ciscoSystems
213.34.77.193,9.0,00683b78259300,ciscoSystems
217.105.39.71,8072.0,No Mac indication (0x03),net-snmp
212.123.198.18,9.0,00ecf40c08f1bc,ciscoSystems
212.57.55.199,9.0,00fc994711329a,ciscoSystems
213.34.93.41,13191.0,70fc8c544bc0,OneAccess
212.78.162.56,9.0,0070617b5c115e,ciscoSystems
212.102.34.253,1970372448.0,No Mac indication (0x03),
213.34.185.229,9.0,005c64f1f37200,ciscoSystems
212.61.142.208,9.0,0024e9b352e500,ciscoSystems
213.34.62.100,9.0,0070ca9b8f6780,ciscoSystems
213.34.94.59,9.0,005cb12e4fa100,ciscoSystems
217.104.41.0,9.0,00f8b7e204e000,ciscoSystems
213.34.59.209,9.0,0070ca9b8f6780,ciscoSystems
217.21.201.223,9.0,00001319012481,ciscoSystems
213.208.199.32,9.0,0080e01d8e686c,ciscoSystems
217.62.170.182,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.53.48,9.0,0070ca9b8f6780,ciscoSystems
213.34.67.85,13191.0,70fc8c5450f0,OneAccess
212.178.154.105,9.0,000016c737ae81,ciscoSystems
212.78.200.59,2011.0,fc73fb5fe31d,"HUAWEI Technology Co.,Ltd"
213.34.92.13,9.0,008c8442c46000,ciscoSystems
217.123.113.205,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.104.210.5,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
213.139.213.40,9.0,002c4f52147080,ciscoSystems
212.127.170.255,9.0,00f8b7e2057400,ciscoSystems
213.184.126.67,8072.0,No Mac indication (0x03),net-snmp
213.34.54.65,9.0,00e05fb94751f9,ciscoSystems
212.222.214.55,9.0,00ecf40c80bb64,ciscoSystems
217.121.69.127,2863.0,No Mac indication (0x03),Thomson Inc.
212.127.229.199,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.62.247.0,9.0,0094d469545c00,ciscoSystems
212.57.59.80,9.0,00e05fb9a9d3a0,ciscoSystems
212.178.85.13,9.0,00889cadda7a80,ciscoSystems
217.100.176.211,7367.0,1449bc08d120,DrayTek Corporation
217.122.171.227,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.94.233,9.0,003c510ef27600,ciscoSystems
212.78.177.144,9.0,00ac3a676630d4,ciscoSystems
212.123.245.192,9.0,00cc7f76399a80,ciscoSystems
213.34.149.49,9.0,00889caddbc280,ciscoSystems
213.34.58.65,9.0,0070ca9b8f6780,ciscoSystems
212.78.196.248,9.0,005cb12e82bf00,ciscoSystems
212.115.132.97,9.0,00a48873de6be5,ciscoSystems
217.148.190.7,9.0,4c0082d32f00,ciscoSystems
212.61.101.24,9.0,000024c466dbdf,ciscoSystems
213.208.195.12,35251.0,00125f196a67,AWIND Inc
213.34.131.33,9.0,00a00f379f8c80,ciscoSystems
213.39.9.178,9.0,00ecf40c80af34,ciscoSystems
217.111.210.241,9.0,00d4eb68e73000,ciscoSystems
213.126.28.178,8072.0,No Mac indication (0x03),net-snmp
213.34.54.25,9.0,00e05fb94751f9,ciscoSystems
213.34.133.192,9.0,00d0e042acdb80,ciscoSystems
217.102.181.29,2863.0,No Mac indication (0x03),Thomson Inc.
213.34.65.85,9.0,00ac2aa15c2800,ciscoSystems
212.123.225.179,9.0,00341b2d58f900,ciscoSystems
217.120.135.124,2863.0,No Mac indication (0x03),Thomson Inc.
212.121.99.158,9.0,00c08c60747596,ciscoSystems
212.121.115.99,9.0,00cc7f76f06400,ciscoSystems
213.34.63.159,9.0,00e05fb94751f9,ciscoSystems
213.34.59.127,9.0,0070ca9b8f6780,ciscoSystems
217.105.119.152,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.165.232,9.0,0080e86f721b81,ciscoSystems
217.171.230.19,2021.0,No Mac indication (0x03),"U.C. Davis, ECE Dept. Tom"
212.114.116.252,4413.0,08bd4377971d,Broadcom Limited
213.34.150.129,13191.0,70fc8c58f100,OneAccess
212.78.179.65,9.0,00c464136f9402,ciscoSystems
217.114.167.130,9.0,0000f663ac74cc,ciscoSystems
213.34.81.249,9.0,00889cadf59500,ciscoSystems
212.178.195.124,9.0,00001d71e96d00,ciscoSystems
213.34.159.249,9.0,00e8eb34e1d780,ciscoSystems
212.115.203.153,9.0,00c014fe460180,ciscoSystems
213.34.138.93,13191.0,70fc8c50fb50,OneAccess
212.123.229.128,9.0,00000000000000,ciscoSystems
217.123.173.108,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.63.47,9.0,0070ca9b8f6780,ciscoSystems
212.222.227.231,9.0,00bc8d1f421080,ciscoSystems
217.123.168.155,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.178.123.89,13191.0,70fc8c546850,OneAccess
212.61.153.75,9.0,00706d15d4b720,ciscoSystems
212.78.201.82,9.0,00d009c83a8880,ciscoSystems
212.114.99.57,27282.0,94186536df7d,Realtek Semiconductor corp.
213.62.115.1,9.0,0070db98bcee80,ciscoSystems
213.144.224.220,9.0,00d8b1904afa28,ciscoSystems
212.92.105.164,8072.0,No Mac indication (0x03),net-snmp
217.123.81.245,2863.0,No Mac indication (0x03),Thomson Inc.
217.62.97.0,9.0,00f8b7e204e000,ciscoSystems
213.152.176.161,2636.0,ec3873d5382c,"Juniper Networks, Inc."
212.127.139.1,9.0,006c410e8fdc00,ciscoSystems
213.152.176.129,2636.0,ec3873d5382c,"Juniper Networks, Inc."
217.19.16.15,8072.0,No Mac indication (0x03),net-snmp
213.207.67.228,8072.0,No Mac indication (0x03),net-snmp
216.172.64.247,9.0,not_set,ciscoSystems
213.171.65.16,nan,invalid,
212.121.110.51,9.0,00cc46d69db6a4,ciscoSystems
217.100.134.193,9.0,008c1e800e9200,ciscoSystems
212.123.231.133,9.0,0010f920920504,ciscoSystems
217.119.227.17,1991.0,609c9f45e233,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
213.34.136.89,9.0,00e069baba4d80,ciscoSystems
216.172.73.22,9.0,00700b4f23e681,ciscoSystems
217.148.191.2,9.0,7cad746d55e0,ciscoSystems
213.73.133.255,9.0,0094d46954ac00,ciscoSystems
212.187.122.124,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.208.213.153,9.0,0038fdf89f7780,ciscoSystems
212.120.104.196,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.93.216.0,9.0,0034f8e758c000,ciscoSystems
212.78.171.127,9.0,003c26e4927b80,ciscoSystems
217.119.226.14,1991.0,609c9f582100,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
212.123.202.247,9.0,00d4e80ed10056,ciscoSystems
217.77.158.1,9.0,00001b5344907c,ciscoSystems
213.187.140.64,9.0,0010f311b92c78,ciscoSystems
213.254.161.3,9.0,002a100ef61e,ciscoSystems
213.34.128.165,9.0,0074ad98520580,ciscoSystems
212.78.217.113,9.0,00148473ea7b80,ciscoSystems
217.119.234.209,1991.0,609c9f45e233,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
217.120.143.106,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.100.186.57,9.0,0024d79c3a8b80,ciscoSystems
217.100.248.125,nan,invalid,
213.34.54.15,9.0,00e05fb94751f9,ciscoSystems
213.124.60.107,9.0,000062ec24a0e0,ciscoSystems
213.208.224.239,9.0,00e4387e9f7c80,ciscoSystems
213.208.215.47,9.0,00502fa8935b80,ciscoSystems
212.61.79.69,9.0,00689e0b41f580,ciscoSystems
216.172.67.70,9.0,0000df1dea0981,ciscoSystems
213.187.130.241,9.0,005475d074048c,ciscoSystems
213.34.140.249,9.0,0004bd9712eb80,ciscoSystems
212.78.196.93,9.0,003891b7b41b80,ciscoSystems
212.61.160.76,9.0,0024e9b352e500,ciscoSystems
212.178.122.17,13191.0,70fc8c161b7c,OneAccess
213.34.186.69,13191.0,70fc8c546cd0,OneAccess
213.34.61.73,9.0,0070ca9b8f6780,ciscoSystems
213.208.235.46,9.0,007079b361af00,ciscoSystems
212.178.82.231,9.0,005c3e06cfb980,ciscoSystems
212.61.100.83,9.0,000062ecebd5f8,ciscoSystems
217.102.246.69,9.0,00003a7d60ce54,ciscoSystems
213.152.167.137,2636.0,ec3873d5382c,"Juniper Networks, Inc."
212.57.55.212,9.0,00a0239f3bfd38,ciscoSystems
213.208.202.255,9.0,00ecf40c5f8f28,ciscoSystems
213.34.148.217,9.0,00889caddbeb80,ciscoSystems
213.208.235.242,9.0,00003a7d868ecc,ciscoSystems
213.34.153.234,9.0,0024169d728900,ciscoSystems
212.115.134.135,9.0,0040b5c171b200,ciscoSystems
217.104.50.243,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.78.202.255,2011.0,1c3d2feb8356,"HUAWEI Technology Co.,Ltd"
213.34.141.158,8072.0,1056ca1b37e4,net-snmp
213.173.56.16,9.0,00005d734a8a00,ciscoSystems
212.204.161.11,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.73.185.144,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.125.101.83,8072.0,No Mac indication (0x03),net-snmp
217.120.189.14,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.132.214.1,nan,invalid,
212.78.216.232,9.0,00683b78285c80,ciscoSystems
213.34.57.71,9.0,0070ca9b8f6780,ciscoSystems
217.105.28.56,8072.0,No Mac indication (0x03),net-snmp
213.34.152.40,9.0,0004a7418f9f00,ciscoSystems
213.126.19.67,8072.0,No Mac indication (0x03),net-snmp
213.208.243.161,9.0,005c3e060f6f80,ciscoSystems
217.149.138.208,9.0,00cc7f76064400,ciscoSystems
212.61.150.189,9.0,00d0e0423e1000,ciscoSystems
213.34.153.201,9.0,0024169d78fc80,ciscoSystems
213.208.221.97,9.0,0070617b5c191a,ciscoSystems
213.34.70.217,9.0,005c3e06cfb780,ciscoSystems
213.39.121.104,9.0,00008764920378,ciscoSystems
213.73.169.1,9.0,0028526129ac00,ciscoSystems
212.123.251.127,9.0,0040017a4b15f0,ciscoSystems
217.119.226.65,1991.0,609c9f45e233,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
217.19.17.83,2352.0,No Mac indication (0x03),"Ericsson, Inc. (formerly 'RedBack Networks')"
212.178.98.151,9.0,0028affd8ff980,ciscoSystems
217.100.180.57,9.0,0078f1c68e9800,ciscoSystems
217.148.168.11,9.0,547fee3f30c0,ciscoSystems
212.221.112.225,9.0,00f80bcbada25d,ciscoSystems
212.127.137.37,2863.0,No Mac indication (0x03),Thomson Inc.
212.56.1.48,9.0,00a49bcd859d88,ciscoSystems
213.34.148.119,9.0,006c13d5ed2480,ciscoSystems
213.34.143.125,9.0,0010b3d522ee00,ciscoSystems
212.222.202.255,9.0,00008764952a34,ciscoSystems
213.46.226.8,9.0,005c5ac7006a00,ciscoSystems
213.208.208.218,9.0,00689e0b1845b0,ciscoSystems
212.61.41.193,9.0,00508789c36200,ciscoSystems
212.78.206.175,9.0,00c464131544b0,ciscoSystems
217.114.169.226,9.0,006c0309d9fc80,ciscoSystems
213.73.169.0,9.0,0028526129ac00,ciscoSystems
212.61.142.232,9.0,0024e9b352e500,ciscoSystems
212.61.75.225,9.0,006cab0593a980,ciscoSystems
213.125.63.2,9.0,000476b0c68000,ciscoSystems
217.121.208.106,2863.0,No Mac indication (0x03),Thomson Inc.
213.34.151.53,13191.0,70fc8c50faa0,OneAccess
213.152.174.1,2636.0,ec3873d5382c,"Juniper Networks, Inc."
213.34.158.245,9.0,00802dbf6f3b00,ciscoSystems
213.208.194.37,9.0,00c4b239052a00,ciscoSystems
217.62.177.1,9.0,00f8b7e2057400,ciscoSystems
217.148.160.1,9.0,4c0082d32f00,ciscoSystems
213.5.71.62,8072.0,No Mac indication (0x03),net-snmp
217.149.128.88,9.0,0080248f4c7600,ciscoSystems
213.34.55.111,9.0,00e05fb94751f9,ciscoSystems
212.127.201.0,9.0,0094d46954ac00,ciscoSystems
217.114.98.193,25506.0,No Mac indication (0x03),H3C
212.178.110.137,9.0,005c64f184f600,ciscoSystems
217.121.113.126,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.111.188.159,9.0,00f4dbe6d87180,ciscoSystems
212.123.209.177,9.0,0054a2747a5136,ciscoSystems
217.105.28.68,8072.0,No Mac indication (0x03),net-snmp
217.121.141.0,9.0,00002790ff8000,ciscoSystems
212.121.99.220,9.0,00bcf1f263ad74,ciscoSystems
217.105.126.63,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.73.213.178,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.178.85.232,9.0,00549fc6191700,ciscoSystems
213.34.67.133,9.0,0020cfae411380,ciscoSystems
217.119.226.145,1991.0,609c9f45e233,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
217.77.132.163,9.0,00001b5344907c,ciscoSystems
217.122.3.150,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.125.7.177,13191.0,70fc8c6776a0,OneAccess
212.222.214.177,9.0,00ecf40c86bdb0,ciscoSystems
217.22.26.138,8072.0,No Mac indication (0x03),net-snmp
213.34.51.63,9.0,00e05fb94751f9,ciscoSystems
212.104.210.198,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
213.208.239.39,9.0,0084ebef228500,ciscoSystems
212.178.110.33,13191.0,70fc8c686be0,OneAccess
212.78.201.69,9.0,00a49bcd781100,ciscoSystems
212.61.149.32,9.0,002436dad76d80,ciscoSystems
213.34.60.40,9.0,0070ca9b8f6780,ciscoSystems
217.120.155.235,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.61.72.25,9.0,00508789c36200,ciscoSystems
212.178.137.193,9.0,003891b7a73b80,ciscoSystems
213.174.149.222,9.0,6c2056ee38c0,ciscoSystems
212.178.133.159,9.0,00002f5cebd281,ciscoSystems
212.123.226.2,8072.0,No Mac indication (0x03),net-snmp
213.126.195.201,13191.0,70fc8c543570,OneAccess
213.174.143.254,9.0,60735cddb700,ciscoSystems
217.100.158.209,13191.0,70fc8c161d04,OneAccess
