IP,Enterprise Code,MAC,Vendor
213.124.135.18,14823.0,not_set,"Aruba, a Hewlett Packard Enterprise company"
217.62.231.66,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.126.119.182,8741.0,c0eae41dd294,"SonicWALL, Inc."
213.227.133.100,8072.0,No Mac indication (0x03),net-snmp
213.154.237.80,8072.0,a47d7800e646,net-snmp
212.78.164.232,8072.0,No Mac indication (0x03),net-snmp
213.124.37.201,13191.0,70fc8c5469c0,OneAccess
217.123.132.110,2863.0,No Mac indication (0x03),Thomson Inc.
217.62.115.249,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.222.133.237,8072.0,No Mac indication (0x03),net-snmp
217.19.16.87,2352.0,No Mac indication (0x03),"Ericsson, Inc. (formerly 'RedBack Networks')"
213.124.139.33,13191.0,70fc8c1614da,OneAccess
217.105.31.179,8072.0,No Mac indication (0x03),net-snmp
217.120.106.125,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.122.147.29,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.119.224.1,1991.0,609c9f45e233,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
213.34.138.65,2011.0,1c3d2fca96f7,"HUAWEI Technology Co.,Ltd"
217.63.198.165,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.119.239.141,1991.0,609c9f45e303,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
217.123.83.42,2863.0,No Mac indication (0x03),Thomson Inc.
213.136.26.179,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
217.104.17.64,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.142.7,2011.0,fc73fbd4f453,"HUAWEI Technology Co.,Ltd"
212.178.156.162,12356.0,No Mac indication (0x03),"Fortinet, Inc."
217.105.79.149,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.102.204.31,2863.0,No Mac indication (0x03),Thomson Inc.
217.120.6.103,2863.0,No Mac indication (0x03),Thomson Inc.
213.93.223.53,8072.0,No Mac indication (0x03),net-snmp
212.127.172.148,2863.0,No Mac indication (0x03),Thomson Inc.
212.178.80.170,8072.0,No Mac indication (0x03),net-snmp
213.34.181.135,2011.0,fc73fb5fe2d1,"HUAWEI Technology Co.,Ltd"
217.123.66.89,2863.0,No Mac indication (0x03),Thomson Inc.
217.22.19.253,1970372504.0,No Mac indication (0x03),
213.34.140.37,13191.0,70fc8c675c80,OneAccess
217.102.182.6,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.78.211.125,3097.0,No Mac indication (0x03),WatchGuard Technologies Inc.
213.126.114.194,2021.0,No Mac indication (0x03),"U.C. Davis, ECE Dept. Tom"
217.62.7.151,2863.0,No Mac indication (0x03),Thomson Inc.
213.34.150.233,13191.0,70fc8c16075c,OneAccess
213.39.27.209,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
213.34.150.86,8072.0,1056ca1b39a0,net-snmp
213.34.169.49,13191.0,70fc8c66dbd0,OneAccess
217.100.67.65,13191.0,70fc8c5438a0,OneAccess
212.114.114.232,4413.0,c0ffd4cb2eff,Broadcom Limited
213.152.165.121,2636.0,ec3873d5382c,"Juniper Networks, Inc."
213.125.242.82,8072.0,No Mac indication (0x03),net-snmp
213.34.157.177,13191.0,70fc8c124660,OneAccess
213.34.139.151,2011.0,1c3d2fb3a80b,"HUAWEI Technology Co.,Ltd"
212.104.210.219,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
217.105.150.143,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.120.215.151,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.141.185,2011.0,1c3d2fca978f,"HUAWEI Technology Co.,Ltd"
217.105.39.40,8072.0,No Mac indication (0x03),net-snmp
212.78.217.147,2011.0,dcef8082d415,"HUAWEI Technology Co.,Ltd"
213.124.135.130,14823.0,not_set,"Aruba, a Hewlett Packard Enterprise company"
213.184.125.173,8072.0,No Mac indication (0x03),net-snmp
212.127.144.252,2863.0,No Mac indication (0x03),Thomson Inc.
217.119.232.113,1991.0,609c9f45e233,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
213.34.136.183,2011.0,1c3d2fb3a753,"HUAWEI Technology Co.,Ltd"
217.105.31.150,8072.0,No Mac indication (0x03),net-snmp
212.61.190.42,1970372504.0,No Mac indication (0x03),
217.121.67.171,2863.0,No Mac indication (0x03),Thomson Inc.
217.100.10.181,13191.0,70fc8c5448c0,OneAccess
212.114.117.188,4413.0,10da43d72edd,Broadcom Limited
217.105.39.23,8072.0,No Mac indication (0x03),net-snmp
217.63.33.185,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.125.85.1,13191.0,70fc8c543890,OneAccess
213.152.167.33,2636.0,ec3873d5382c,"Juniper Networks, Inc."
217.105.130.97,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.102.222.112,2863.0,No Mac indication (0x03),Thomson Inc.
212.178.129.65,13191.0,70fc8c161db0,OneAccess
212.204.171.57,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.193.29.91,8072.0,No Mac indication (0x03),net-snmp
213.124.185.66,8072.0,No Mac indication (0x03),net-snmp
213.34.150.89,13191.0,70fc8c50f0c0,OneAccess
213.73.140.168,2863.0,No Mac indication (0x03),Thomson Inc.
212.78.216.177,13191.0,70fc8c161df2,OneAccess
213.124.209.214,8072.0,No Mac indication (0x03),net-snmp
212.78.216.253,13191.0,70fc8c16051e,OneAccess
213.73.174.94,2863.0,No Mac indication (0x03),Thomson Inc.
212.178.81.241,13191.0,70fc8c16153a,OneAccess
213.34.138.125,2011.0,1c3d2feb82ae,"HUAWEI Technology Co.,Ltd"
213.73.233.94,2863.0,No Mac indication (0x03),Thomson Inc.
212.193.29.163,8072.0,No Mac indication (0x03),net-snmp
213.163.93.144,52642.0,649d99d1ece1,FS.COM INC
217.100.11.249,13191.0,70fc8c546d40,OneAccess
217.119.226.185,1991.0,609c9f45e233,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
217.67.237.6,8072.0,No Mac indication (0x03),net-snmp
217.123.134.123,2863.0,No Mac indication (0x03),Thomson Inc.
217.62.163.243,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.140.187,2011.0,1c3d2fca97b3,"HUAWEI Technology Co.,Ltd"
217.105.78.167,2863.0,No Mac indication (0x03),Thomson Inc.
217.105.147.72,2863.0,No Mac indication (0x03),Thomson Inc.
213.152.165.129,2636.0,ec3873d5382c,"Juniper Networks, Inc."
212.78.222.159,2011.0,488eeffa0828,"HUAWEI Technology Co.,Ltd"
213.73.228.210,2863.0,No Mac indication (0x03),Thomson Inc.
213.184.127.146,8072.0,No Mac indication (0x03),net-snmp
217.121.153.160,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.62.94.190,2863.0,No Mac indication (0x03),Thomson Inc.
213.125.191.82,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
213.34.67.17,2011.0,1c3d2fca9707,"HUAWEI Technology Co.,Ltd"
213.34.141.247,2011.0,dcef8032b398,"HUAWEI Technology Co.,Ltd"
213.124.75.10,nan,invalid,
217.100.159.14,14823.0,not_set,"Aruba, a Hewlett Packard Enterprise company"
213.206.200.6,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
217.105.161.219,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.73.215.218,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.139.121,2011.0,dcef803e27f5,"HUAWEI Technology Co.,Ltd"
212.178.67.101,13191.0,70fc8c5434a0,OneAccess
217.100.64.138,8072.0,No Mac indication (0x03),net-snmp
217.121.41.192,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.0.73,13191.0,70fc8c543740,OneAccess
213.184.114.25,12356.0,No Mac indication (0x03),"Fortinet, Inc."
217.121.231.198,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.120.83.127,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.124.86.114,8072.0,No Mac indication (0x03),net-snmp
213.73.166.143,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.100.161.114,8072.0,No Mac indication (0x03),net-snmp
217.63.24.227,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.73.236.36,2863.0,No Mac indication (0x03),Thomson Inc.
213.34.142.97,2011.0,dcef80314fa7,"HUAWEI Technology Co.,Ltd"
213.73.162.146,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.83.89,13191.0,70fc8c16134c,OneAccess
217.100.90.11,nan,invalid,
213.125.104.210,12356.0,No Mac indication (0x03),"Fortinet, Inc."
213.73.161.108,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.73.156.146,2863.0,No Mac indication (0x03),Thomson Inc.
217.105.111.219,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.102.195.49,2863.0,No Mac indication (0x03),Thomson Inc.
217.121.165.32,2863.0,No Mac indication (0x03),Thomson Inc.
217.63.5.126,2863.0,No Mac indication (0x03),Thomson Inc.
217.123.27.139,2863.0,No Mac indication (0x03),Thomson Inc.
213.34.187.21,13191.0,70fc8c544970,OneAccess
213.34.77.161,13191.0,70fc8c1612a2,OneAccess
212.178.121.169,13191.0,70fc8c5443c0,OneAccess
212.84.129.81,369629558.0,not_set,
217.123.31.202,2863.0,No Mac indication (0x03),Thomson Inc.
213.156.2.229,8072.0,No Mac indication (0x03),net-snmp
217.62.243.146,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.73.161.139,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.105.39.10,8072.0,No Mac indication (0x03),net-snmp
217.119.237.99,1991.0,609c9f45e303,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
217.123.98.184,2863.0,No Mac indication (0x03),Thomson Inc.
217.63.3.64,8072.0,No Mac indication (0x03),net-snmp
212.104.210.241,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
217.119.233.241,1991.0,609c9f45e233,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
217.100.115.34,8741.0,2cb8ed298e00,"SonicWALL, Inc."
213.34.121.193,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.78.214.17,13191.0,70fc8c13049b,OneAccess
212.78.216.43,2011.0,fc73fb1e9ff2,"HUAWEI Technology Co.,Ltd"
213.73.149.191,2863.0,No Mac indication (0x03),Thomson Inc.
213.73.141.18,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.105.31.203,8072.0,No Mac indication (0x03),net-snmp
217.105.165.28,2863.0,No Mac indication (0x03),Thomson Inc.
217.22.25.142,1970372504.0,No Mac indication (0x03),
213.34.139.233,2011.0,fc73fb338349,"HUAWEI Technology Co.,Ltd"
217.105.28.84,8072.0,No Mac indication (0x03),net-snmp
217.122.8.178,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.105.231,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.108.108.248,8072.0,No Mac indication (0x03),net-snmp
217.62.112.54,2863.0,No Mac indication (0x03),Thomson Inc.
213.109.118.81,8072.0,1056ca17d634,net-snmp
217.120.120.21,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.124.209.218,8072.0,No Mac indication (0x03),net-snmp
213.34.139.177,2011.0,fc73fbd4f5cf,"HUAWEI Technology Co.,Ltd"
217.105.93.222,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.149.173,13191.0,70fc8c161a50,OneAccess
212.115.197.157,8072.0,1056ca685e70,net-snmp
213.73.167.122,2863.0,No Mac indication (0x03),Thomson Inc.
217.123.86.192,2863.0,No Mac indication (0x03),Thomson Inc.
217.105.39.99,8072.0,No Mac indication (0x03),net-snmp
213.34.140.31,2011.0,1c3d2fca97a7,"HUAWEI Technology Co.,Ltd"
213.73.218.117,2863.0,No Mac indication (0x03),Thomson Inc.
217.63.38.45,2863.0,No Mac indication (0x03),Thomson Inc.
213.206.230.222,232.0,No Mac indication (0x03),Compaq
212.78.209.61,12356.0,No Mac indication (0x03),"Fortinet, Inc."
212.78.209.146,13191.0,70fc8c0c04a8,OneAccess
212.78.199.167,2011.0,f063f9665491,"HUAWEI Technology Co.,Ltd"
212.57.51.205,8072.0,No Mac indication (0x03),net-snmp
217.123.142.85,2863.0,No Mac indication (0x03),Thomson Inc.
213.34.122.63,2863.0,No Mac indication (0x03),Thomson Inc.
213.227.128.145,8072.0,No Mac indication (0x03),net-snmp
217.105.73.182,2863.0,No Mac indication (0x03),Thomson Inc.
212.78.212.141,13191.0,70fc8c161894,OneAccess
217.119.238.245,1991.0,609c9f45e233,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
212.178.77.66,3224.0,No Mac indication (0x03),"NetScreen Technologies, Inc."
217.121.137.200,2863.0,No Mac indication (0x03),Thomson Inc.
213.34.85.77,13191.0,70fc8c16185a,OneAccess
217.105.39.85,8072.0,No Mac indication (0x03),net-snmp
217.121.147.239,2863.0,No Mac indication (0x03),Thomson Inc.
213.132.206.1,nan,invalid,
217.105.73.246,2863.0,No Mac indication (0x03),Thomson Inc.
212.78.209.147,13191.0,70fc8c633500,OneAccess
217.122.137.175,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.27.234.196,8072.0,No Mac indication (0x03),net-snmp
217.123.140.39,2863.0,No Mac indication (0x03),Thomson Inc.
212.178.142.141,13191.0,70fc8c66ecc0,OneAccess
217.105.28.69,8072.0,No Mac indication (0x03),net-snmp
213.125.4.130,8072.0,No Mac indication (0x03),net-snmp
217.122.180.4,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.22.27.189,1970372504.0,No Mac indication (0x03),
213.125.17.153,13191.0,70fc8c161e00,OneAccess
213.207.81.5,52642.0,649d99d30a89,FS.COM INC
217.22.19.196,8072.0,No Mac indication (0x03),net-snmp
217.102.204.120,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.124.132.225,13191.0,70fc8c686c10,OneAccess
213.154.246.165,25506.0,d07e2833ad89,H3C
213.73.163.55,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.127.153.92,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.119.143.2,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
212.187.122.140,2863.0,No Mac indication (0x03),Thomson Inc.
217.123.2.67,2863.0,No Mac indication (0x03),Thomson Inc.
217.121.136.18,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.78.199.7,2011.0,1c3d2f9bb872,"HUAWEI Technology Co.,Ltd"
217.102.158.51,2863.0,No Mac indication (0x03),Thomson Inc.
213.152.168.196,8072.0,No Mac indication (0x03),net-snmp
213.125.203.6,8072.0,No Mac indication (0x03),net-snmp
213.73.163.142,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.104.1.182,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.152.161.209,2636.0,0c599c5c6200,"Juniper Networks, Inc."
213.144.244.177,2021.0,No Mac indication (0x03),"U.C. Davis, ECE Dept. Tom"
217.123.213.200,2863.0,No Mac indication (0x03),Thomson Inc.
213.125.161.54,3224.0,No Mac indication (0x03),"NetScreen Technologies, Inc."
213.34.143.70,13191.0,70fc8c50ee30,OneAccess
217.105.39.101,8072.0,No Mac indication (0x03),net-snmp
217.122.204.182,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.103.227.38,2863.0,No Mac indication (0x03),Thomson Inc.
217.122.29.114,2863.0,No Mac indication (0x03),Thomson Inc.
212.78.202.241,2011.0,1c3d2feb8356,"HUAWEI Technology Co.,Ltd"
213.156.2.150,8072.0,No Mac indication (0x03),net-snmp
217.62.227.164,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.119.239.1,1991.0,609c9f45e233,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
213.34.165.241,13191.0,70fc8c66dad0,OneAccess
213.73.146.213,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.123.32.175,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.124.145.138,8072.0,No Mac indication (0x03),net-snmp
212.123.195.202,13191.0,70fc8c0c762a,OneAccess
217.22.19.194,8072.0,No Mac indication (0x03),net-snmp
217.62.7.192,2863.0,No Mac indication (0x03),Thomson Inc.
213.126.80.3,12356.0,No Mac indication (0x03),"Fortinet, Inc."
217.123.173.245,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.100.156.193,13191.0,70fc8c58ab30,OneAccess
217.121.158.241,2863.0,No Mac indication (0x03),Thomson Inc.
213.93.120.210,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.150.205,13191.0,70fc8c161bc2,OneAccess
217.117.148.100,8072.0,No Mac indication (0x03),net-snmp
213.34.85.138,13742.0,No Mac indication (0x03),"Raritan Computer, Inc."
217.105.31.164,8072.0,No Mac indication (0x03),net-snmp
213.73.153.133,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.160.196.129,13191.0,70fc8c632e90,OneAccess
217.23.2.4,8072.0,No Mac indication (0x03),net-snmp
217.100.134.10,12356.0,No Mac indication (0x03),"Fortinet, Inc."
217.100.98.94,8072.0,No Mac indication (0x03),net-snmp
212.127.222.13,2863.0,No Mac indication (0x03),Thomson Inc.
213.34.142.223,2011.0,dcef80314f73,"HUAWEI Technology Co.,Ltd"
213.184.125.119,8072.0,No Mac indication (0x03),net-snmp
217.105.31.176,8072.0,No Mac indication (0x03),net-snmp
217.62.181.16,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.136.30.58,4413.0,cc40d04ab4fc,Broadcom Limited
213.34.141.153,13191.0,70fc8c544450,OneAccess
212.78.202.169,2011.0,f063f9663d11,"HUAWEI Technology Co.,Ltd"
217.19.17.167,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
217.19.17.152,8072.0,No Mac indication (0x03),net-snmp
213.206.216.6,674.0,acb480774414,Dell Inc.
217.62.4.3,8072.0,1056ca69bcc0,net-snmp
212.121.119.44,nan,invalid,
212.127.169.3,2863.0,No Mac indication (0x03),Thomson Inc.
213.34.166.49,13191.0,70fc8c66dcf0,OneAccess
217.105.28.20,8072.0,No Mac indication (0x03),net-snmp
217.119.227.1,1991.0,609c9f45e233,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
217.63.211.128,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.73.204.76,2863.0,No Mac indication (0x03),Thomson Inc.
213.125.32.217,13191.0,70fc8c686ba0,OneAccess
217.105.101.12,2863.0,No Mac indication (0x03),Thomson Inc.
213.73.166.6,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.178.103.83,13191.0,70fc8c099e26,OneAccess
217.121.127.68,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.104.86.31,2863.0,No Mac indication (0x03),Thomson Inc.
212.78.200.161,13191.0,70fc8c149847,OneAccess
217.104.113.146,2863.0,No Mac indication (0x03),Thomson Inc.
217.119.226.2,1991.0,609c9f582100,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
212.120.86.70,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.120.106,2863.0,No Mac indication (0x03),Thomson Inc.
213.124.140.218,12356.0,No Mac indication (0x03),"Fortinet, Inc."
213.34.151.129,13191.0,70fc8c50f180,OneAccess
217.105.28.60,8072.0,No Mac indication (0x03),net-snmp
217.122.120.192,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.163.93.175,52642.0,649d99d1ece1,FS.COM INC
212.115.135.42,8072.0,No Mac indication (0x03),net-snmp
213.5.71.64,8072.0,No Mac indication (0x03),net-snmp
217.170.19.60,1588.0,No Mac indication (0x03),"Brocade Communications Systems, Inc."
217.123.15.107,2863.0,No Mac indication (0x03),Thomson Inc.
213.73.142.197,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.19.17.114,2352.0,No Mac indication (0x03),"Ericsson, Inc. (formerly 'RedBack Networks')"
213.127.131.46,8072.0,No Mac indication (0x03),net-snmp
217.105.39.91,8072.0,No Mac indication (0x03),net-snmp
213.152.186.57,2636.0,0c599c5c7100,"Juniper Networks, Inc."
213.184.126.205,8072.0,No Mac indication (0x03),net-snmp
213.73.144.9,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.204.135.60,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.127.166.231,2863.0,No Mac indication (0x03),Thomson Inc.
212.127.202.96,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.102.177.217,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.73.158.251,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.119.237.17,1991.0,609c9f45e233,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
217.120.20.78,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.123.220.58,8072.0,No Mac indication (0x03),net-snmp
212.78.181.11,35251.0,00125f1948da,AWIND Inc
213.125.19.81,13191.0,70fc8c5436e0,OneAccess
217.62.241.214,0.0,not_set,Reserved
217.120.206.143,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.125.21.218,12356.0,No Mac indication (0x03),"Fortinet, Inc."
212.78.201.5,13191.0,70fc8c676b60,OneAccess
212.120.81.63,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.102.243.172,8072.0,1056ca640440,net-snmp
212.204.156.189,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.62.200.170,2863.0,No Mac indication (0x03),Thomson Inc.
217.105.103.78,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.62.189.59,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.155.105,13191.0,70fc8c144c29,OneAccess
217.105.150.130,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.141.146,3097.0,No Mac indication (0x03),WatchGuard Technologies Inc.
213.73.176.2,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.100.192.186,8741.0,18b169158574,"SonicWALL, Inc."
217.122.11.182,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.62.96.157,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.123.29.78,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.78.206.191,2011.0,1c3d2f9bbfab,"HUAWEI Technology Co.,Ltd"
217.104.50.202,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.123.15.148,2863.0,No Mac indication (0x03),Thomson Inc.
217.12.200.229,14988.0,No Mac indication (0x03),MikroTik
212.204.175.86,2863.0,No Mac indication (0x03),Thomson Inc.
213.34.57.204,8072.0,No Mac indication (0x03),net-snmp
217.122.161.223,2863.0,No Mac indication (0x03),Thomson Inc.
213.124.137.254,8072.0,No Mac indication (0x03),net-snmp
213.39.27.193,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
213.126.211.130,12356.0,No Mac indication (0x03),"Fortinet, Inc."
217.120.112.112,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.123.124.88,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.143.135,2011.0,dcef8032b428,"HUAWEI Technology Co.,Ltd"
213.34.150.249,13191.0,70fc8c161bca,OneAccess
217.105.31.162,8072.0,No Mac indication (0x03),net-snmp
213.34.150.9,13191.0,70fc8c589e70,OneAccess
213.206.252.6,4413.0,a06391b7ea04,Broadcom Limited
217.105.31.188,8072.0,No Mac indication (0x03),net-snmp
217.105.39.118,8072.0,No Mac indication (0x03),net-snmp
217.119.227.145,1991.0,609c9f45e233,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
213.34.85.30,8072.0,No Mac indication (0x03),net-snmp
213.173.57.8,8072.0,No Mac indication (0x03),net-snmp
213.34.181.173,8072.0,No Mac indication (0x03),net-snmp
213.34.139.123,2011.0,dcef803e27dd,"HUAWEI Technology Co.,Ltd"
213.73.237.207,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.105.28.119,8072.0,No Mac indication (0x03),net-snmp
213.184.124.141,8072.0,No Mac indication (0x03),net-snmp
212.178.78.189,13191.0,70fc8c545070,OneAccess
213.125.245.169,13191.0,70fc8c161474,OneAccess
212.222.133.234,8072.0,No Mac indication (0x03),net-snmp
217.62.126.4,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.184.124.96,8072.0,No Mac indication (0x03),net-snmp
213.227.131.212,8072.0,No Mac indication (0x03),net-snmp
213.132.223.83,8072.0,No Mac indication (0x03),net-snmp
217.62.142.54,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
212.178.86.177,2011.0,1c3d2fb3b2fc,"HUAWEI Technology Co.,Ltd"
212.178.73.193,13191.0,70fc8c676e80,OneAccess
212.123.195.114,13191.0,70fc8c130b67,OneAccess
212.104.210.195,nan,invalid,
217.122.28.233,2863.0,No Mac indication (0x03),Thomson Inc.
217.63.84.236,8072.0,1056ca0ed2d4,net-snmp
217.119.11.9,8072.0,No Mac indication (0x03),net-snmp
213.184.127.158,8072.0,No Mac indication (0x03),net-snmp
217.102.141.195,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.34.143.67,2011.0,dcef8032b374,"HUAWEI Technology Co.,Ltd"
217.105.31.153,8072.0,No Mac indication (0x03),net-snmp
217.19.17.81,2352.0,No Mac indication (0x03),"Ericsson, Inc. (formerly 'RedBack Networks')"
212.187.99.86,2863.0,No Mac indication (0x03),Thomson Inc.
213.125.10.17,13191.0,70fc8c66cd70,OneAccess
217.123.6.133,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.125.103.34,nan,invalid,
212.124.84.254,10418.0,00e08624760a,Avocent Corporation
217.105.31.209,8072.0,No Mac indication (0x03),net-snmp
217.105.191.161,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
213.124.66.186,8072.0,No Mac indication (0x03),net-snmp
217.119.237.81,1991.0,609c9f45e233,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
212.127.217.83,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.19.16.98,2352.0,No Mac indication (0x03),"Ericsson, Inc. (formerly 'RedBack Networks')"
213.206.207.242,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
213.125.5.41,13191.0,70fc8c1619de,OneAccess
213.152.186.17,2636.0,0c599c5c6200,"Juniper Networks, Inc."
213.208.228.94,12356.0,No Mac indication (0x03),"Fortinet, Inc."
213.152.186.241,2636.0,0c599c5c7100,"Juniper Networks, Inc."
217.19.23.255,2352.0,No Mac indication (0x03),"Ericsson, Inc. (formerly 'RedBack Networks')"
217.111.210.44,35251.0,00125f199764,AWIND Inc
217.22.19.198,8072.0,No Mac indication (0x03),net-snmp
217.121.123.67,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
217.105.71.51,2863.0,No Mac indication (0x03),Thomson Inc.
217.62.156.4,2863.0,No Mac indication (0x03),Thomson Inc.
213.34.154.218,13191.0,70fc8c161544,OneAccess
213.34.156.233,13191.0,70fc8c161454,OneAccess
213.124.140.226,12356.0,No Mac indication (0x03),"Fortinet, Inc."
217.105.28.75,8072.0,No Mac indication (0x03),net-snmp
213.34.167.89,13191.0,70fc8c5433f0,OneAccess
217.63.200.78,2863.0,No Mac indication (0x03),Thomson Inc.
213.34.143.105,13191.0,70fc8c144c31,OneAccess
217.62.105.168,2863.0,No Mac indication (0x03),Thomson Inc.
217.104.126.232,2863.0,No Mac indication (0x03),Thomson Inc.
217.22.16.5,1970372504.0,No Mac indication (0x03),
213.152.167.177,2636.0,0c599c5c6200,"Juniper Networks, Inc."
